Com,4
13/05/2014 08:37:10.101750000,242,-231.4300842,-18.86026955,49.04795456,25.32446289,-26,-69
13/05/2014 08:37:20.101750000,243,-230.8289642,-18.26469421,48.84857178,25.32446289,-26,-69
13/05/2014 08:37:30.101750000,244,-231.6304626,-19.2573204,48.44980621,25.32446289,-26,-69
13/05/2014 08:37:40.101750000,245,-231.0293427,-18.66174507,47.85165787,25.32446289,-26,-69
13/05/2014 08:37:50.101750000,246,-231.4300842,-18.86026955,48.25042343,25.32446289,-26,-69
13/05/2014 08:38:00.101750000,247,-231.0293427,-18.06616974,48.25042343,25.32446289,-26,-69
13/05/2014 08:38:10.101750000,248,-230.6286011,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:38:20.101750000,249,-230.8289642,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:38:30.101750000,250,-231.4300842,-18.66174507,48.44980621,25.32446289,-26,-69
13/05/2014 08:38:40.101750000,251,-231.2297211,-18.46321869,48.44980621,25.32446289,-26,-69
13/05/2014 08:38:50.101750000,252,-231.6304626,-18.86026955,48.25042343,25.32446289,-26,-69
13/05/2014 08:39:00.101750000,253,-230.2278442,-18.26469421,48.44980621,25.32446289,-26,-69
13/05/2014 08:39:10.101750000,254,-231.2297211,-18.26469421,47.85165787,25.32446289,-26,-69
13/05/2014 08:39:20.101750000,255,-231.0293427,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:39:30.101750000,256,-230.6286011,-18.66174507,48.84857178,25.32446289,-26,-69
13/05/2014 08:39:40.101750000,257,-231.0293427,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:39:50.101750000,258,-230.8289642,-18.66174507,48.25042343,25.32446289,-26,-69
13/05/2014 08:40:00.101750000,259,-231.2297211,-19.2573204,48.25042343,25.32446289,-26,-69
13/05/2014 08:40:10.101750000,260,-231.2297211,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:40:20.101750000,261,-230.6286011,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:40:30.101750000,262,-231.0293427,-18.26469421,47.85165787,25.32446289,-26,-69
13/05/2014 08:40:40.101750000,263,-231.8308411,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:40:50.101750000,264,-231.0293427,-18.46321869,48.05104065,25.32446289,-26,-69
13/05/2014 08:41:00.101750000,265,-230.8289642,-18.86026955,48.25042343,25.32446289,-26,-69
13/05/2014 08:41:10.101750000,266,-231.4300842,-18.86026955,48.05104065,25.32446289,-27,-69
13/05/2014 08:41:20.101750000,267,-230.8289642,-18.26469421,48.649189,25.32446289,-26,-69
13/05/2014 08:41:30.101750000,268,-231.0293427,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:41:40.101750000,269,-230.8289642,-19.05879402,48.25042343,25.32446289,-26,-69
13/05/2014 08:41:50.101750000,270,-231.6304626,-19.2573204,48.649189,25.32446289,-26,-69
13/05/2014 08:42:00.101750000,271,-230.2278442,-18.46321869,48.649189,25.32446289,-26,-69
13/05/2014 08:42:10.101750000,272,-231.0293427,-19.05879402,48.84857178,25.32446289,-26,-69
13/05/2014 08:42:20.101750000,273,-231.6304626,-19.05879402,47.85165787,25.32446289,-26,-69
13/05/2014 08:42:30.101750000,274,-231.0293427,-18.66174507,48.25042343,25.32446289,-26,-69
13/05/2014 08:42:40.101750000,275,-231.4300842,-18.66174507,48.44980621,25.32446289,-26,-69
13/05/2014 08:42:50.101750000,276,-230.6286011,-18.86026955,48.05104065,25.32446289,-26,-69
13/05/2014 08:43:00.101750000,277,-231.4300842,-18.86026955,47.85165787,25.32446289,-26,-69
13/05/2014 08:43:10.101750000,278,-231.0293427,-18.66174507,48.649189,25.32446289,-26,-69
13/05/2014 08:43:20.101750000,279,-230.6286011,-19.45584488,48.649189,25.32446289,-26,-69
13/05/2014 08:43:30.101750000,280,-231.2297211,-18.86026955,48.25042343,25.32446289,-26,-69
13/05/2014 08:43:40.101750000,281,-231.2297211,-19.05879402,48.05104065,25.32446289,-26,-69
13/05/2014 08:43:50.101750000,282,-231.0293427,-19.05879402,48.649189,25.32446289,-26,-69
13/05/2014 08:44:00.101750000,283,-231.2297211,-19.2573204,48.05104065,25.32446289,-26,-69
13/05/2014 08:44:10.101750000,284,-231.4300842,-19.45584488,48.649189,25.32446289,-26,-69
13/05/2014 08:44:20.101750000,285,-231.0293427,-18.86026955,48.05104065,25.32446289,-26,-69
13/05/2014 08:44:30.101750000,286,-231.2297211,-18.86026955,48.05104065,25.32446289,-26,-69
13/05/2014 08:44:40.101750000,287,-231.8308411,-18.86026955,48.649189,25.32446289,-26,-69
13/05/2014 08:44:50.101750000,288,-231.0293427,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:45:00.101750000,289,-230.6286011,-18.46321869,48.649189,25.32446289,-26,-69
13/05/2014 08:45:10.101750000,290,-231.6304626,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:45:20.101750000,291,-231.6304626,-19.05879402,48.25042343,25.32446289,-26,-69
13/05/2014 08:45:30.101750000,292,-231.2297211,-18.86026955,49.04795456,25.32446289,-26,-69
13/05/2014 08:45:40.101750000,293,-231.0293427,-17.86764526,48.649189,25.32446289,-26,-69
13/05/2014 08:45:50.101750000,294,-230.8289642,-19.05879402,48.25042343,25.32446289,-26,-69
13/05/2014 08:46:00.101750000,295,-231.0293427,-19.65436935,48.25042343,25.32446289,-26,-69
13/05/2014 08:46:10.101750000,296,-231.8308411,-19.05879402,47.65227509,25.32446289,-26,-69
13/05/2014 08:46:20.101750000,297,-231.0293427,-18.46321869,47.4528923,25.32446289,-26,-69
13/05/2014 08:46:30.101750000,298,-231.4300842,-19.65436935,48.44980621,25.32446289,-26,-69
13/05/2014 08:46:40.101750000,299,-231.4300842,-19.05879402,47.65227509,25.32446289,-26,-69
13/05/2014 08:46:50.101750000,300,-230.8289642,-18.66174507,47.85165787,25.32446289,-26,-69
13/05/2014 08:47:00.101750000,301,-231.2297211,-19.05879402,48.44980621,25.32446289,-26,-69
13/05/2014 08:47:10.101750000,302,-231.2297211,-18.86026955,48.44980621,25.32446289,-26,-69
13/05/2014 08:47:20.101750000,303,-230.6286011,-18.46321869,48.05104065,25.32446289,-26,-69
13/05/2014 08:47:30.101750000,304,-231.4300842,-19.05879402,47.85165787,25.32446289,-26,-69
13/05/2014 08:47:40.101750000,305,-231.4300842,-18.86026955,47.85165787,25.32446289,-26,-69
13/05/2014 08:47:50.101750000,306,-231.0293427,-19.45584488,48.44980621,25.32446289,-26,-69
13/05/2014 08:48:00.101750000,307,-231.0293427,-18.26469421,48.25042343,25.32446289,-26,-69
13/05/2014 08:48:10.101750000,308,-231.2297211,-18.66174507,48.05104065,25.32446289,-26,-69
13/05/2014 08:48:20.101750000,309,-230.8289642,-18.46321869,48.05104065,25.32446289,-26,-69
13/05/2014 08:48:30.101750000,310,-231.4300842,-19.05879402,48.05104065,25.32446289,-26,-69
13/05/2014 08:48:40.101750000,311,-231.0293427,-18.26469421,48.05104065,25.32446289,-26,-69
13/05/2014 08:48:50.101750000,312,-231.2297211,-19.65436935,48.05104065,25.32446289,-26,-69
13/05/2014 08:49:00.101750000,313,-231.0293427,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 08:49:10.101750000,314,-231.4300842,-18.46321869,48.05104065,25.32446289,-26,-69
13/05/2014 08:49:20.101750000,315,-231.0293427,-18.46321869,48.25042343,25.32446289,-26,-69
13/05/2014 08:49:30.101750000,316,-230.2278442,-19.45584488,48.05104065,25.32446289,-26,-69
13/05/2014 08:49:40.101750000,317,-231.4300842,-18.86026955,48.649189,25.44165039,-26,-69
13/05/2014 08:49:50.101750000,318,-230.6286011,-18.66174507,47.65227509,25.32446289,-26,-69
13/05/2014 08:50:00.101750000,319,-230.6286011,-18.46321869,48.44980621,25.32446289,-26,-69
13/05/2014 08:50:10.101750000,320,-231.0293427,-18.86026955,47.4528923,25.32446289,-26,-69
13/05/2014 08:50:20.101750000,321,-230.8289642,-18.66174507,49.04795456,25.32446289,-26,-69
13/05/2014 08:50:30.101750000,322,-231.0293427,-19.45584488,48.05104065,25.44165039,-26,-69
13/05/2014 08:50:40.101750000,323,-231.4300842,-18.46321869,48.05104065,25.44165039,-26,-69
13/05/2014 08:50:50.101750000,324,-230.6286011,-19.2573204,48.05104065,25.32446289,-26,-69
13/05/2014 08:51:00.101750000,325,-230.8289642,-18.86026955,48.25042343,25.32446289,-26,-69
13/05/2014 08:51:10.101750000,326,-230.8289642,-18.46321869,48.25042343,25.44165039,-26,-69
13/05/2014 08:51:20.101750000,327,-230.8289642,-19.05879402,47.85165787,25.44165039,-26,-69
13/05/2014 08:51:30.101750000,328,-231.4300842,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 08:51:40.101750000,329,-230.6286011,-19.45584488,47.65227509,25.44165039,-26,-69
13/05/2014 08:51:50.101750000,330,-231.8308411,-19.2573204,47.85165787,25.44165039,-26,-69
13/05/2014 08:52:00.101750000,331,-231.0293427,-19.2573204,47.85165787,25.44165039,-26,-69
13/05/2014 08:52:10.101750000,332,-231.6304626,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 08:52:20.101750000,333,-231.2297211,-19.65436935,48.44980621,25.44165039,-26,-69
13/05/2014 08:52:30.101750000,334,-231.2297211,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 08:52:40.101750000,335,-232.0312042,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 08:52:50.101750000,336,-231.6304626,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 08:53:00.101750000,337,-231.8308411,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 08:53:10.101750000,338,-231.6304626,-19.05879402,48.44980621,25.44165039,-26,-69
13/05/2014 08:53:20.101750000,339,-231.4300842,-18.66174507,48.44980621,25.44165039,-26,-69
13/05/2014 08:53:30.101750000,340,-231.8308411,-18.06616974,48.05104065,25.44165039,-26,-69
13/05/2014 08:53:40.101750000,341,-231.4300842,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 08:53:50.101750000,342,-232.4319611,-18.46321869,48.44980621,25.44165039,-26,-69
13/05/2014 08:54:00.101750000,343,-231.4300842,-18.46321869,48.25042343,25.44165039,-26,-69
13/05/2014 08:54:10.101750000,344,-231.2297211,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 08:54:20.101750000,345,-231.6304626,-19.45584488,48.44980621,25.44165039,-26,-69
13/05/2014 08:54:30.101750000,346,-231.2297211,-19.05879402,48.44980621,25.44165039,-26,-69
13/05/2014 08:54:40.101750000,347,-231.2297211,-18.86026955,47.4528923,25.44165039,-26,-69
13/05/2014 08:54:50.101750000,348,-230.8289642,-18.46321869,48.44980621,25.32446289,-26,-69
13/05/2014 08:55:00.101750000,349,-231.2297211,-19.05879402,48.25042343,25.44165039,-26,-69
13/05/2014 08:55:10.101750000,350,-230.8289642,-18.46321869,47.4528923,25.44165039,-26,-69
13/05/2014 08:55:20.101750000,351,-230.8289642,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 08:55:30.101750000,352,-231.0293427,-19.85289383,48.649189,25.44165039,-26,-69
13/05/2014 08:55:40.101750000,353,-231.8308411,-18.26469421,47.4528923,25.44165039,-26,-69
13/05/2014 08:55:50.101750000,354,-231.6304626,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 08:56:00.101750000,355,-230.8289642,-18.66174507,48.44980621,25.44165039,-26,-69
13/05/2014 08:56:10.101750000,356,-231.6304626,-17.86764526,47.25350571,25.44165039,-26,-69
13/05/2014 08:56:20.101750000,357,-231.6304626,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 08:56:30.101750000,358,-230.8289642,-19.05879402,48.25042343,25.44165039,-26,-69
13/05/2014 08:56:40.101750000,359,-231.2297211,-18.66174507,48.84857178,25.44165039,-26,-69
13/05/2014 08:56:50.101750000,360,-230.6286011,-19.2573204,47.05412292,25.44165039,-26,-69
13/05/2014 08:57:00.101750000,361,-231.4300842,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 08:57:10.101750000,362,-231.0293427,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 08:57:20.101750000,363,-230.8289642,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 08:57:30.101750000,364,-231.8308411,-19.05879402,47.25350571,25.44165039,-26,-69
13/05/2014 08:57:40.101750000,365,-232.0312042,-19.2573204,48.44980621,25.44165039,-26,-69
13/05/2014 08:57:50.101750000,366,-231.4300842,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 08:58:00.101750000,367,-230.6286011,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 08:58:10.101750000,368,-232.0312042,-18.46321869,48.05104065,25.44165039,-26,-69
13/05/2014 08:58:20.101750000,369,-231.4300842,-19.2573204,47.65227509,25.44165039,-26,-69
13/05/2014 08:58:30.101750000,370,-231.8308411,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 08:58:40.101750000,371,-231.0293427,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 08:58:50.101750000,372,-230.8289642,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 08:59:00.101750000,373,-231.6304626,-19.65436935,48.05104065,25.44165039,-26,-69
13/05/2014 08:59:10.101750000,374,-231.2297211,-18.46321869,47.65227509,25.44165039,-26,-69
13/05/2014 08:59:20.101750000,375,-231.8308411,-19.65436935,47.85165787,25.44165039,-26,-69
13/05/2014 08:59:30.101750000,376,-230.8289642,-18.86026955,47.85165787,25.44165039,-26,-69
13/05/2014 08:59:40.101750000,377,-231.0293427,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 08:59:50.101750000,378,-231.6304626,-18.46321869,48.05104065,25.44165039,-26,-69
13/05/2014 09:00:00.101750000,379,-231.6304626,-18.46321869,46.85474014,25.44165039,-26,-69
13/05/2014 09:00:10.101750000,380,-231.4300842,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 09:00:20.101750000,381,-231.0293427,-18.66174507,47.65227509,25.44165039,-26,-69
13/05/2014 09:00:30.101750000,382,-231.6304626,-18.26469421,48.05104065,25.44165039,-26,-69
13/05/2014 09:00:40.101750000,383,-232.0312042,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 09:00:50.101750000,384,-230.8289642,-18.66174507,48.649189,25.44165039,-26,-69
13/05/2014 09:01:00.101750000,385,-231.4300842,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:01:10.101750000,386,-230.8289642,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 09:01:20.101750000,387,-231.2297211,-18.66174507,47.85165787,25.44165039,-26,-69
13/05/2014 09:01:30.101750000,388,-231.4300842,-19.85289383,47.65227509,25.44165039,-26,-69
13/05/2014 09:01:40.101750000,389,-231.4300842,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 09:01:50.101750000,390,-231.0293427,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 09:02:00.101750000,391,-231.0293427,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 09:02:10.101750000,392,-232.0312042,-19.2573204,48.25042343,25.44165039,-26,-69
13/05/2014 09:02:20.101750000,393,-231.6304626,-19.05879402,47.85165787,25.44165039,-26,-69
13/05/2014 09:02:30.101750000,394,-230.8289642,-19.2573204,47.4528923,25.44165039,-26,-69
13/05/2014 09:02:40.101750000,395,-230.8289642,-18.26469421,49.04795456,25.44165039,-26,-69
13/05/2014 09:02:50.101750000,396,-231.4300842,-18.66174507,47.85165787,25.44165039,-26,-69
13/05/2014 09:03:00.101750000,397,-231.4300842,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 09:03:10.101750000,398,-232.0312042,-18.66174507,47.65227509,25.44165039,-26,-69
13/05/2014 09:03:20.101750000,399,-231.6304626,-18.46321869,47.25350571,25.44165039,-26,-69
13/05/2014 09:03:30.101750000,400,-231.0293427,-19.45584488,47.4528923,25.44165039,-26,-69
13/05/2014 09:03:40.101750000,401,-231.2297211,-18.66174507,48.44980621,25.44165039,-26,-69
13/05/2014 09:03:50.101750000,402,-231.6304626,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:04:00.101750000,403,-230.8289642,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 09:04:10.101750000,404,-231.2297211,-18.46321869,48.05104065,25.44165039,-26,-69
13/05/2014 09:04:20.101750000,405,-232.2315826,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:04:30.101750000,406,-231.6304626,-19.2573204,47.4528923,25.44165039,-26,-69
13/05/2014 09:04:40.101750000,407,-231.2297211,-19.45584488,48.44980621,25.44165039,-26,-69
13/05/2014 09:04:50.101750000,408,-231.4300842,-19.45584488,47.85165787,25.44165039,-26,-69
13/05/2014 09:05:00.101750000,409,-231.6304626,-18.86026955,47.85165787,25.44165039,-26,-69
13/05/2014 09:05:10.101750000,410,-231.6304626,-18.46321869,47.65227509,25.44165039,-26,-69
13/05/2014 09:05:20.101750000,411,-231.6304626,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 09:05:30.101750000,412,-231.8308411,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 09:05:40.101750000,413,-230.8289642,-18.46321869,48.44980621,25.44165039,-26,-69
13/05/2014 09:05:50.101750000,414,-232.0312042,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 09:06:00.101750000,415,-231.0293427,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 09:06:10.101750000,416,-231.4300842,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 09:06:20.101750000,417,-231.4300842,-19.05879402,48.649189,25.44165039,-26,-69
13/05/2014 09:06:30.101750000,418,-231.0293427,-18.66174507,48.25042343,25.44165039,-26,-69
13/05/2014 09:06:40.101750000,419,-231.8308411,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:06:50.101750000,420,-231.4300842,-18.66174507,47.65227509,25.44165039,-26,-69
13/05/2014 09:07:00.101750000,421,-231.6304626,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 09:07:10.101750000,422,-231.4300842,-18.86026955,48.84857178,25.44165039,-26,-69
13/05/2014 09:07:20.101750000,423,-232.0312042,-19.2573204,47.85165787,25.44165039,-26,-69
13/05/2014 09:07:30.101750000,424,-231.8308411,-19.05879402,47.25350571,25.44165039,-26,-69
13/05/2014 09:07:40.101750000,425,-231.6304626,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:07:50.101750000,426,-231.6304626,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:08:00.101750000,427,-231.8308411,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 09:08:10.101750000,428,-230.8289642,-19.2573204,48.44980621,25.44165039,-26,-69
13/05/2014 09:08:20.101750000,429,-231.6304626,-19.45584488,48.44980621,25.44165039,-26,-69
13/05/2014 09:08:30.101750000,430,-231.2297211,-19.2573204,47.65227509,25.44165039,-26,-69
13/05/2014 09:08:40.101750000,431,-231.0293427,-18.66174507,48.44980621,25.44165039,-26,-69
13/05/2014 09:08:50.101750000,432,-231.4300842,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:09:00.101750000,433,-232.0312042,-19.45584488,47.85165787,25.44165039,-26,-69
13/05/2014 09:09:10.101750000,434,-231.8308411,-19.45584488,47.25350571,25.44165039,-26,-69
13/05/2014 09:09:20.101750000,435,-231.4300842,-19.65436935,47.65227509,25.44165039,-26,-69
13/05/2014 09:09:30.101750000,436,-231.2297211,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 09:09:40.101750000,437,-231.4300842,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:09:50.101750000,438,-231.2297211,-18.46321869,47.85165787,25.44165039,-26,-69
13/05/2014 09:10:00.101750000,439,-232.0312042,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 09:10:10.101750000,440,-231.6304626,-19.65436935,47.85165787,25.44165039,-26,-69
13/05/2014 09:10:20.101750000,441,-231.4300842,-19.2573204,47.65227509,25.44165039,-27,-69
13/05/2014 09:10:30.101750000,442,-232.0312042,-19.05879402,47.4528923,25.44165039,-26,-69
13/05/2014 09:10:40.101750000,443,-231.2297211,-19.2573204,47.65227509,25.44165039,-26,-69
13/05/2014 09:10:50.101750000,444,-230.8289642,-19.05879402,47.25350571,25.44165039,-26,-69
13/05/2014 09:11:00.101750000,445,-231.6304626,-19.05879402,48.25042343,25.44165039,-26,-69
13/05/2014 09:11:10.101750000,446,-231.8308411,-18.06616974,48.25042343,25.44165039,-26,-69
13/05/2014 09:11:20.101750000,447,-231.6304626,-18.26469421,47.05412292,25.44165039,-26,-69
13/05/2014 09:11:30.101750000,448,-231.0293427,-19.2573204,47.85165787,25.44165039,-26,-69
13/05/2014 09:11:40.101750000,449,-232.0312042,-19.2573204,48.25042343,25.44165039,-26,-69
13/05/2014 09:11:50.101750000,450,-231.8308411,-19.2573204,47.85165787,25.44165039,-26,-69
13/05/2014 09:12:00.101750000,451,-231.2297211,-19.2573204,47.65227509,25.44165039,-26,-69
13/05/2014 09:12:10.101750000,452,-231.8308411,-19.45584488,47.4528923,25.44165039,-26,-69
13/05/2014 09:12:20.101750000,453,-232.0312042,-19.2573204,47.25350571,25.44165039,-26,-69
13/05/2014 09:12:30.101750000,454,-232.2315826,-18.86026955,48.84857178,25.44165039,-26,-69
13/05/2014 09:12:40.101750000,455,-231.8308411,-19.65436935,48.25042343,25.44165039,-28,-69
13/05/2014 09:12:50.101750000,456,-231.4300842,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:13:00.101750000,457,-231.8308411,-18.86026955,48.649189,25.44165039,-26,-69
13/05/2014 09:13:10.101750000,458,-231.4300842,-19.45584488,47.65227509,25.44165039,-26,-69
13/05/2014 09:13:20.101750000,459,-231.6304626,-18.86026955,47.65227509,25.44165039,-26,-69
13/05/2014 09:13:30.101750000,460,-231.0293427,-19.05879402,48.05104065,25.44165039,-26,-69
13/05/2014 09:13:40.101750000,461,-231.8308411,-18.86026955,46.45597458,25.44165039,-26,-69
13/05/2014 09:13:50.101750000,462,-231.6304626,-18.46321869,47.25350571,25.44165039,-26,-69
13/05/2014 09:14:00.101750000,463,-231.8308411,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 09:14:10.101750000,464,-231.2297211,-18.66174507,48.05104065,25.44165039,-26,-69
13/05/2014 09:14:20.101750000,465,-231.8308411,-18.46321869,47.4528923,25.44165039,-26,-69
13/05/2014 09:14:30.101750000,466,-231.8308411,-18.26469421,48.05104065,25.44165039,-26,-69
13/05/2014 09:14:40.101750000,467,-231.6304626,-19.45584488,48.05104065,25.44165039,-26,-69
13/05/2014 09:14:50.101750000,468,-232.4319611,-19.05879402,48.44980621,25.44165039,-26,-69
13/05/2014 09:15:00.101750000,469,-231.8308411,-19.2573204,48.44980621,25.44165039,-26,-69
13/05/2014 09:15:10.101750000,470,-231.0293427,-19.2573204,48.05104065,25.44165039,-26,-69
13/05/2014 09:15:20.101750000,471,-231.6304626,-19.2573204,47.05412292,25.44165039,-26,-69
13/05/2014 09:15:30.101750000,472,-231.8308411,-18.86026955,48.25042343,25.44165039,-26,-69
13/05/2014 09:15:40.101750000,473,-231.6304626,-18.46321869,47.85165787,25.44165039,-26,-69
13/05/2014 09:15:50.101750000,474,-232.0312042,-18.86026955,48.44980621,25.44165039,-26,-69
13/05/2014 09:16:00.101750000,475,-232.4319611,-18.66174507,48.649189,25.5588398,-26,-69
13/05/2014 09:16:10.101750000,476,-231.8308411,-18.46321869,47.85165787,25.5588398,-26,-69
13/05/2014 09:16:20.101750000,477,-231.0293427,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:16:30.101750000,478,-232.4319611,-18.26469421,47.65227509,25.5588398,-26,-69
13/05/2014 09:16:40.101750000,479,-232.4319611,-18.86026955,47.4528923,25.44165039,-26,-69
13/05/2014 09:16:50.101750000,480,-231.6304626,-18.86026955,48.05104065,25.44165039,-26,-69
13/05/2014 09:17:00.101750000,481,-231.6304626,-19.05879402,47.65227509,25.44165039,-26,-69
13/05/2014 09:17:10.101750000,482,-232.0312042,-18.66174507,48.649189,25.44165039,-26,-69
13/05/2014 09:17:20.101750000,483,-231.6304626,-19.2573204,47.85165787,25.5588398,-26,-69
13/05/2014 09:17:30.101750000,484,-232.0312042,-19.2573204,47.65227509,25.5588398,-26,-69
13/05/2014 09:17:40.101750000,485,-231.8308411,-19.45584488,47.4528923,25.5588398,-26,-69
13/05/2014 09:17:50.101750000,486,-231.6304626,-19.65436935,47.85165787,25.5588398,-26,-69
13/05/2014 09:18:00.101750000,487,-231.0293427,-18.26469421,47.65227509,25.44165039,-26,-69
